ID,lang,sent,labels
0819c2de-1915-4cd3-8f9b-85735c89679f,train,"daughter  nonesuch  press  married  francis  meynell  ,  who  founded  the  nonesuch  press  with  her  financial  support  . ", O  B-CORP  I-CORP  O  B-PER  I-PER  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O
a6c33e9c-d9ad-45cd-bf0a-5278f0fbf712,train,in  1985  he  graduated  from  central  china  normal  university  . , O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O
6f20ebcd-0077-499a-89ef-26f1c2e94741,train,carvings  were  done  by  skilled  workmen  from  the  admiralty  shipyards  . , O  O  O  O  O  O  O  O  B-CORP  I-CORP  O
c09ea35c-f20c-43f9-ad33-8f7ac9660e70,train,"digital  remittances  reduce  dependency  on  sending  cash  through  informal  channels  such  as  the  hawala  system  ,  and  improve  security  to  address  with  global  compliance  requirements  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  O  O  O  O  O  O  O  O  O  O  O  O
5499a077-ee08-456a-99ff-29681be814f3,train,he  represented  the  south  africa  under-19  cricket  team  in  2016  . , O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O
0e896dae-d24e-4367-9259-b5735b5bfe72,train,platov  later  accompanied  alexander  i  of  russia  to  london  where  he  was  awarded  a  golden  sword  and  an  honorary  degree  by  the  university  of  oxford  . , O  O  O  B-PER  I-PER  I-PER  I-PER  O  B-LOC  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O
20273ccc-2e7d-4654-b8bd-ec51c9df62f7,train,the  slowest  car  to  successfully  complete  the  manoeuvre  is  listed  as  the  reliant  rialto  at  . , O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O  O
ccfaf6d2-e658-42cc-a469-6af1dac686d5,train,the  2200  also  fell  slightly  behind  the  fiat  132/argenta  1800  in  these  comparisons  . , O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O
a41f143c-df39-4fc6-9e09-a16aa8f8cd47,train,won  pr  :  hamburg  blue  devils  (  19  –  3  &  21  –  12  ) , O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O
02b49d92-db4e-40a7-97ea-84ea68a1d6cd,train,he  co  hosted  top  gear  from  2016  to  2019  . , O  O  O  B-CW  I-CW  O  O  O  O  O
d93190e6-4a9b-44f0-be62-1e050600df2b,train,the  new  building  was  designed  by  john  douglas  . , O  O  O  O  O  O  B-PER  I-PER  O
71c57ff8-0ac1-4ad7-87b3-3e1a19539b36,train,samsung  b7610  offers  a  hybrid  touch  /  qwerty  keyboard  . , B-PROD  I-PROD  O  O  O  O  O  O  O  O
4cd27b85-c616-4661-987c-281aa67b10e0,train,"across  the  river  severn  ,  designed  by  thomas  penson  . ", O  O  B-LOC  I-LOC  O  O  O  B-PER  I-PER  O
95401015-afe7-45f7-b2d2-35f836d8b1ee,train,the  album  was  released  by  windham  hill  records  (  01934  11195  2  )  in  1997  . , O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  O  O  O  O  O  O  O
540ec948-f5e9-4ebb-b4d2-82f1c13efe73,train,"in  2020  ,  the  brother  's  sold  a  sign  from  their  short  lived  television  show  online  ,  raising  $  3,200  for  the  local  habitat  for  humanity  branch  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  O
f94e0d91-f01d-4835-8e09-37dcddfd7765,train,"taipower  headquarters  is  housed  in  a  27  story  building  located  in  zhongzheng  district  ,  taipei  . ", O  O  O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  B-LOC  O
85c6fe45-9f60-41b1-99f6-10146de85578,train,"his  stories  have  been  published  by  marvel  comics  and  dark  horse  comics  ,  among  others  . ", O  O  O  O  O  O  B-CORP  I-CORP  O  B-CORP  I-CORP  I-CORP  O  O  O  O
0d914e33-ed44-4154-894e-39f7c16d31cf,train,"the  cleaned  bulbs  are  boiled  several  times  ,  pickled  ,  and  then  kept  in  olive  oil  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O
73b0f22f-6ca9-47a5-86ce-bfebf6317196,train,together  they  are  credited  with  the  establishment  and  shaping  of  the  hudson's  bay  company  . , O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O
20666e88-8eda-4cb0-a0e0-558e81d2bb96,train,the  turbines  and  generators  were  provided  by  voith  . , O  O  O  O  O  O  O  B-CORP  O
e362010d-b796-4a55-9e04-023e0ebb2cd3,train,other  collaborators  include  william  gibson  and  allen  ginsberg  . , O  O  O  B-PER  I-PER  O  B-PER  I-PER  O
dbda060c-5684-4031-ae5e-edf3b8239ac4,train,"he  spent  hours  in  aol  chat  rooms  devoted  to  exposing  predators  ,  posing  as  a  12  year  old  boy  named  sean  . ", O  O  O  O  B-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
179b0fa0-f366-4201-ba5a-dbdbec37cac1,train,"the  film  featured  such  second  city  television  talents  as  john  candy  ,  eugene  levy  ,  harold  ramis  and  ivan  reitman  . ", O  O  O  O  B-CW  I-CW  I-CW  O  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O
5977ef9f-f19a-416d-a582-0370154f29bc,train,"as  momentum  picked  up  for  the  single  it  lead  to  a  joint  venture  between  tommy  boy  records  ,  imprint  timber  ! ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  O  O  O
e826a891-36bf-4481-b3c2-07083826b93f,train,it  is  known  from  the  philippines  . , O  O  O  O  O  B-LOC  O
3394b924-5b07-45ea-810d-9366944b5c7d,train,hackers  expose  personal  information  from  cheating  website  ashley  madison  . , O  O  O  O  O  O  O  B-CORP  I-CORP  O
85e22427-f1ef-4e23-84aa-e8afaa5ed236,train,he  was  also  a  co  founder  of  the  national  football  league  (  nfl  )  . , O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  O  O  O
f90e7c2c-8ec1-472a-8243-fdae33ab8a8a,train,an  ancient  worldwide  single  element  textile  technique , O  O  O  O  O  B-PROD  O
0bb58041-a8cd-4a95-af28-f3f4eddaf2fe,train,clark  is  also  a  member  of  the  atlantic  council  board  of  directors  . , O  O  O  O  O  O  O  B-GRP  I-GRP  O  O  O  O
f8f887f8-c33c-45e9-80b2-e1de1972fc05,train,"she  was  disappointed  not  to  be  returning  to  the  role  for  the  following  film  ,  star  trek  into  darkness  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O
c95da02c-c8aa-4f80-8c77-6140ff4d0fb1,train,onsen  (  15  hot  springs  in  the  city  ) , B-CORP  O  O  O  O  O  O  O  O
0b25ff60-d9e4-43d3-83fc-f3c65317a37a,train,"alain  berset  (  social  democratic  party  of  switzerland  )  ,  from  canton  of  fribourg  ,  head  of  the  federal  department  of  home  affairs ", B-PER  I-PER  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O  B-LOC  I-LOC  I-LOC  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP
dcaa3771-c57c-4b5d-8c94-8698b88870f9,train,natalie  imbruglia  covered  the  song  torn  for  her  1997  debut  album  left  of  the  middle  . , B-PER  I-PER  O  O  O  B-CW  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  O
b0869785-92d2-47ed-a448-fe039a56a38b,train,its  initial  release  was  for  the  ios  platform  . , O  O  O  O  O  O  B-CW  O  O
17ac1600-a52c-4e9c-b8ee-17013d02592b,train,t.i.  ultimately  signed  a  joint  venture  deal  with  atlantic  records  that  year  . , O  O  O  O  B-CORP  I-CORP  O  O  B-CORP  I-CORP  O  O  O
90aca9ec-6bf0-42d4-a3a7-5ff4be1c1c19,train,"it  lies  approximately  north  east  of  tuczno  ,  west  of  wałcz  ,  and  east  of  the  regional  capital  szczecin  . ", O  O  O  O  O  O  B-LOC  O  O  O  B-LOC  O  O  O  O  O  O  O  B-LOC  O
a8e6dc5f-8a04-4ea9-afe7-2296bfb2adbc,train,"for  example  ,  respondents  to  a  1986  bbc  poll  were  asked  to  submit  the  three  points  of  grammatical  usage  they  most  disliked  . ", O  O  O  O  O  O  O  B-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
9d205594-3c77-464b-bb78-bdd5094ca0cb,train,companies  such  as  deere  &  company  carry  low  emission  two  stroke  engine  trimmers  . , O  O  O  B-CORP  I-CORP  I-CORP  O  O  O  O  O  O  O  O
018e70fc-c5ab-4c92-9eaf-2eb16207e8ad,train,"the  first  control  tower  was  a  crude  brick  building  (  3  storeys  ,  plus  2  huts  on  its  flat  roof  )  roughly  where  the  airport  police  station  is  now  . ", O  O  B-LOC  I-LOC  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
4bb01872-55b2-4df2-8e8f-05740614ca31,train,the  baptismal  font  is  dated  1635  and  the  doorway  1698  . , O  B-PROD  I-PROD  O  O  O  O  O  O  O  O
1d509f25-b250-497e-b585-2cb857ef639b,train,,
132fba59-9bf4-4886-ac4d-833320ee4a5d,train,it  is  published  by  springer-verlag  on  behalf  of  national  aeronautics  and  space  administration  . , O  O  O  O  B-CORP  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O
f5360b0d-1a14-4500-ad26-fc8a519533fc,train,"coffee  (  85  %  of  the  country  's  production  ,  which  is  the  world  's  largest  producer  )  ; ", B-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
57224df7-9cd8-4c37-b476-979e4fb4b3e4,train,he  became  a  talismanic  player  for  the  club  during  the  upheaval  and  played  every  game  in  his  final  season  at  the  club  when  he  departed  for  newcastle  falcons  in  2010  . , O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  O  O  O
821e0e34-8429-4649-ab56-8b412f53e1e6,train,the  chhena  is  then  rolled  into  balls  ready  for  use  in  confection  making  . , O  O  O  O  O  O  O  O  O  O  O  B-PROD  O  O
c241bb20-ebcd-4bfc-91cd-d94b13010be8,train,"foer  's  works  have  appeared  in  the  new  york  times  ,  the  washington  post  ,  slate  ,  the  nation  ,  and  the  new  yorker  . ", O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O  B-CORP  I-CORP  I-CORP  O  B-CW  O  B-CW  I-CW  O  O  B-CW  I-CW  I-CW  O
cdb5646e-85f1-406d-aace-2957387a5757,train,functioning  pencil  sharpener  (  leadhead  )  which  transforms  into  techno  jet  . , O  B-PROD  I-PROD  O  O  O  O  O  O  O  O  O
bbd592c4-b21c-4f84-8b68-bb3743bb32c6,train,"australia  's  ashley  callus  finished  fourth  in  21.62  ,  while  his  teammate  and  world  record  holder  eamon  sullivan  was  a  fraction  behind  the  leading  pack  in  sixth  at  21.65  . ", O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O
96347729-0454-4a3d-964e-a388d36ca1cc,train,it  is  traditionally  told  about  a  duck  who  defies  the  harsh  cold  winter  while  others  cower  . , O  O  O  O  O  O  B-PROD  O  O  O  O  O  O  O  O  O  O
c58b4733-b53e-4ea9-8acb-dbcff898779f,train,talmud  professor  daniel  boyarin  offered  two  explanations  for  circumcision  . , O  O  B-PER  I-PER  O  O  O  O  O  O
d9b9a5fd-f8b2-4b8e-8154-9885fecc5162,train,saint  bueil  is  a  commune  of  france  in  the  isère  department  of  france  in  southeastern  france  . , O  O  O  O  B-LOC  I-LOC  I-LOC  O  O  B-LOC  B-LOC  I-LOC  I-LOC  O  O  B-LOC  O
a8398936-a881-43fd-b343-85d114ba4f6e,train,he  married  and  settled  in  the  town  of  gjógv  . , O  O  O  O  O  O  O  O  B-LOC  O
3a4b704f-92dd-4217-b8ae-0999ac685daa,train,the  station  is  owned  by  the  hearst  television  subsidiary  of  hearst  communications  . , O  O  O  O  O  O  B-CORP  I-CORP  O  O  B-CORP  I-CORP  O
ae742ddb-ab3c-4813-9095-c125d927c46c,train,"this  did  not  change  the  ownership  of  the  restaurants  ,  as  sun  capital  partners  continues  to  run  the  currently  existing  locations  . ", O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  O  O  O  O  O  O  O
df0bdbbf-334a-4153-a673-2760aa4c5052,train,,
3fc345e5-df2d-460f-b466-a98720818984,train,it  was  put  under  a  commandant  . , O  O  O  O  O  B-GRP  O
a526b558-0d58-4c3f-bb09-77c5aaa1e96a,train,"prabodhankar  thackeray  (  1885  –  1973  )  ,  anti  dowry  ,  anti  untouchability  social  activist  ,  politician  and  author  . ", B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
3bc6180a-aab1-42a9-8ab4-05f179beac6f,train,"storstockholms  lokaltrafik  buses  50  ,  52  ,  540  ,  608  ,  624c  ,  628c  ,  639  ,  670  ,  676  och  680  can  also  be  used  to  get  to  the  campus  . ", B-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
90d6d32a-d27f-40cc-b8f7-bdbbe30a8aac,train,that  same  year  she  appeared  in  the  film  the  mating  habits  of  the  earthbound  human  . , O  O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  I-CW  I-CW  I-CW  O
05843cd2-1fb9-48ad-9f79-a1fba3025c93,train,"it  is  similar  to  cecina  ,  but  with  pork  instead  of  beef  . ", O  O  O  O  B-PROD  O  O  O  O  O  O  B-PROD  O
ca19279a-abac-489a-af0e-348adb68511b,train,"his  compositional  output  includes  several  orchestra  ,  chamber  music  ,  and  works  for  solo  piano  . ", O  O  O  O  O  B-GRP  O  B-CW  I-CW  O  O  O  O  O  O  O
f1b99b6c-fa8a-4264-ab35-f75d108f8ec1,train,it  was  created  by  ben  dunn  because  it  gave  him  the  ability  to  tell  stories  he  never  got  a  chance  to  do  with  the  original  cast  of  characters  . , O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
dc1f7632-8be2-4be9-8507-3a79726a5e00,train,us  62  meets  the  northern  terminus  of  oklahoma  state  highway  5  in  gould  . , O  O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  I-LOC  O  B-LOC  O
1e125a1a-0525-41be-bf49-399a39e78c7d,train,it  was  followed  in  1972  by  an  original  film  sequel  called  ben  . , O  O  O  O  O  O  O  O  O  O  O  B-CW  O
e24c8159-165d-4a56-852d-24b21e4fad17,train,the  series  marked  go  hyeon-jeong  acting  comeback  10  years  after  she  retired  from  the  entertainment  industry  upon  marriage  to  a  chaebol  (  they  divorced  in  2003  )  . , O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  O  O  O  O  O  O  O
a6275d24-67b4-422b-8cc7-0ea0f2670154,train,the  house  was  listed  on  the  national  register  of  historic  places  in  2005  . , O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O
a7f54839-22d3-4a17-b5ac-845d8ffc4e37,train,"rural  scenes  in  talent  for  the  game  were  filmed  in  1990  in  genesee  ,  and  garfield  . ", O  O  O  B-CW  I-CW  I-CW  I-CW  O  O  O  O  O  B-LOC  O  O  B-LOC  O
0e2ac843-92c8-45ac-b05c-8d572ebe077e,train,"cairo  vaporware  ,  although  portions  of  its  technologies  have  since  appeared  in  other  products  . ", O  B-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O
2f747064-04df-4583-8fc0-2aa9c9155bed,train,it  is  located  at  the  northern  edge  of  the  village  of  mirkovci  . , O  O  O  O  O  O  O  O  O  O  O  B-LOC  O
cff7b8e8-3d01-4056-977f-86ae2b673447,train,"on  the  aggregate  review  site  rotten  tomatoes  ,  the  film  received  a  40  %  favorable  rating  from  critics  . ", O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O
98a278e5-8d2c-40d1-812f-2d95ba101ac1,train,the  successor  is  the  nikon  1  j3  . , O  O  O  O  B-PROD  I-PROD  I-PROD  O
396d1766-9113-452c-ad78-884c8bb17cbd,train,"prince  henry,  duke  of  gloucester  and  princess  alice,  duchess  of  gloucester  ,  the  bride  's  paternal  uncle  and  aunt ", B-PER  I-PER  I-PER  I-PER  I-PER  O  B-PER  I-PER  I-PER  I-PER  I-PER  O  O  O  O  O  O  O  O
f294c8b5-2bef-47de-9265-60cad71b99fe,train,north  queensland  cowboys  allocation  (  4  players  allocated  for  this  match  )  . , B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O
66e89234-5bf6-4497-9d4d-6dd1da95d2ab,train,a  new  ski  area  west  of  calgary  . , O  O  O  O  O  O  B-LOC  O
e2c19875-45b0-4d48-895b-4c75ac38d160,train,"quadratus  of  athens  (  2nd  century  ,  sometimes  considered  one  of  the  seventy  apostles  ) ", B-PER  I-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O
ee469a31-e648-4da3-bf2a-94352b85383d,train,first  week  reviews  were  mixed  with  zayed  khan  performance  failing  to  impress  according  to  one  review  that  appeared  in  national  daily  the  times  of  india  . , O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O
e405a899-4df9-493e-bfcd-652b151384de,train,"hendrick  andriessen  :  the  vanitas  still  life  at  the  bottom  left  on  the  right  hand  wall  ,  monogrammed  ha  ; ", B-PER  I-PER  O  O  B-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
6551029e-6e92-419f-ac58-292bb4ba9054,train,"following  the  success  of  the  logical  song  and  nessaja  , ", O  O  O  O  B-CW  I-CW  I-CW  O  B-CW  O
6b0e9e1c-f53f-44ee-bf28-3e504dd94cb5,train,"at  street  level  ,  smaller  tram  can  be  used  . ", O  O  O  O  O  B-PROD  O  O  O  O
f7ceba75-e083-4602-ab19-0a9bc8f74cde,train,"she  was  defeated  in  the  general  election  by  the  incumbent  ,  republican  party  erik  fresen  ,  52.7  to  44.0  %  . ", O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  B-PER  I-PER  O  O  O  O  O  O
a4e1c500-d2c6-4e30-adc3-534eb844090c,train,"you're  next  centers  on  a  family  reunion  ,  that  goes  terribly  wrong  once  a  group  of  mysterious  masked  killers  start  killing  off  each  person  one  by  one  . ", B-CW  I-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
9640b001-9724-465d-b6ca-d102116a872c,train,riggs  was  also  famous  for  being  the  announcer  for  bing  crosby  for  more  than  a  decade  . , O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O
e2277da0-2106-4a7c-b1a2-3d8828126ab2,train,"he  is  best  known  for  playing  the  main  character  in  the  television  series  bref  ,  which  was  broadcast  on  canal+  from  2011  to  2012  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  B-CW  O  O  O  O  O  B-CORP  O  O  O  O  O
7f617878-3fd1-4b18-bfb3-38d1ab7cacd3,train,"gerry  boulet  ,  rock  singer  for  the  offenbach  band ", B-PER  I-PER  O  O  O  O  O  B-GRP  O
9e6368c2-65d5-450b-9f3b-cdacebae68ba,train,they  had  secured  a  recording  deal  with  island  records  and  prepared  tracks  for  a  studio  album  which  originally  included  vocals  . , O  O  O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O
dad3e223-da1c-496d-a5a9-56076b2a14e5,train,"he  performed  well  and  scored  36  /  40  from  the  judges  ,  including  a  mark  of  10  /  10  from  head  judge  len  goodman  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O
d660d06b-d1d7-4b7a-963e-a5dcabc262ba,train,"the  house  ,  converted  into  multiunit  housing  in  the  20th  century  ,  was  listed  on  the  national  register  of  historic  places  in  1988  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O
90daaba3-f796-429f-b002-0435fd1db50f,train,the  engine  was  fitted  with  forged  slipper  pistons  produced  by  mahle  gmbh  . , O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  O
4b8905ba-1ad5-4329-95bc-e6ecc668b3d9,train,"it  lies  approximately  north  east  of  sokolniki,  wieruszów  county  ,  east  of  wieruszów  ,  and  south  west  of  the  regional  capital  łódź  . ", O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  O  O  O  B-LOC  O  O  O  O  O  O  O  O  B-LOC  O
bf56ce9e-7df6-4417-ad3e-e036b2ad242c,train,later  that  month  he  spoke  about  his  respect  for  manager  eddie  howe  . , O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O
ae0d12fd-24e3-494d-a3bc-e66313c1ff86,train,fastest  lap  :  yelmer  buurman  (  r.s.c.  anderlecht  )  1  :  21.476  (  105.70  mph  ) , O  O  O  B-PER  I-PER  O  B-GRP  I-GRP  O  O  O  O  O  O  O  O
c9a8ecc7-a5d8-460f-b013-05ad68fad748,train,"the  crew  abandoned  ship  and  she  burnt  out  and  sank  in  road  town  harbour  ,  with  the  loss  of  three  men  . ", O  O  O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  O  O  O  O  O  O  O  O
46a8feec-70d0-455c-beac-721e87f83425,train,"the  company  ceased  747  operations  at  the  end  of  2004  and  the  aircraft  was  sold  to  air  atlanta  europe  ,  which  used  it  for  charter  flights  until  it  was  retired  in  2005  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O  O
7c320133-5929-41a5-ae77-4ba43e6c59df,train,he  played  with  the  minnesota  north  stars  and  pittsburgh  penguins  . , O  O  O  O  B-GRP  I-GRP  I-GRP  O  B-GRP  I-GRP  O
92ba000b-1acd-44d6-a283-30153426e66a,train,cameroon  national  football  team  had  long  term  partnership  with  puma  se  . , O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  O
d0850c77-fd15-4e32-8330-f2874cdb496d,train,"he  rose  by  undertaking  to  aid  the  queen  ,  whose  influence  over  her  husband  was  boundless  ,  in  her  schemes  for  securing  the  succession  to  parma  and  tuscany  for  her  sons  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-LOC  O  B-GRP  O  O  O  O
38c7f42b-2164-4874-a349-561d6d6c87b3,train,"in  1922  ,  it  was  acquired  by  durant  motors  and  discontinued  with  the  failure  of  the  parent  company  in  1929  . ", O  O  O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O
c4f9d88b-8f5e-45e1-b810-6c4f94661700,train,for  a  while  the  tune  had  been  attributed  to  hans  sachs  . , O  O  O  O  O  O  O  O  O  B-PER  I-PER  O
0c630cde-f2f2-4fb0-a1ee-f0f19f9d35ea,train,the  building  was  added  to  the  national  register  of  historic  places  in  2000  . , O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O
641b0b6c-785b-4c05-b32f-25775defcbd2,train,"in  the  winter  ,  tofu  is  frequently  eaten  as  yudofu  ,  which  is  simmered  in  a  clay  pot  in  kombu  dashi  ,  with  vegetables  such  as  chinese  cabbage  or  green  onion  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  B-PROD  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O
4e0c5857-8440-46da-8e05-45430e85d7d5,train,the  development  was  initiated  by  origin  energy  . , O  O  O  O  O  B-CORP  I-CORP  O
a1b3af1d-1e87-4f3f-b767-6a9bd71dc4d1,train,his  obituary  was  published  in  boston  globe  . , O  B-CW  O  O  O  B-GRP  I-GRP  O
eb30a6db-d08a-43bc-9b80-9f06cee8afeb,train,"throughout  his  life  ,  he  had  great  connections  in  the  cultural  aspects  of  unesco  and  had  many  interest  in  the  international  bureau  of  education  (  ibe  )  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O
377a56d1-c045-4301-abb6-ce32a4798f86,train,,
71b18b3a-8018-47f9-8b00-e6d2bfd3e119,train,a  north  –  south  mall  at  the  eastern  end  of  the  centre  leading  to  kmart  australia , O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP
c8e43c9f-96af-4ac1-8137-24c63c0b26b6,train,the  program  provides  substantial  airtime  to  pro  israel  christian  organizations  such  as  the  international  christian  embassy  jerusalem  . , O  O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  I-CORP  O
82c71871-879b-46dd-b62e-ed1536904ee0,train,"the  overthrow  of  eric  gairy  that  brought  the  new  jewel  movement  to  power  in  grenada  from  1979  until  1983  ,  when  they  were  deposed  by  a  united  states  of  america  led  invasion  . ", O  O  O  B-PER  I-PER  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  B-LOC  O  O  O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  I-LOC  O  O  O
d1e3afcf-d490-4e06-99ba-bf36ce4b378a,train,mcmillan  has  also  published  articles  and  given  public  lectures  about  janelle  monáe  in  a  similar  vein  . , O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O
06127245-2e31-41cb-b229-aa87a71c76c4,train,"tarocchi  (  italian  ,  singular  tarocco  )  ,  and  similar  names  in  other  languages  ,  is  a  specific  form  of  playing  card  deck  used  for  different  trick-taking  game  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  B-CW  I-CW  O
065e48e2-8141-4b18-b4a4-00c6d5241ad4,train,"the  smoothing  plane  is  typically  the  last  plane  used  on  a  wood  surface  ,  removing  very  fine  shavings  to  leave  a  smooth  finish  . ", O  O  O  O  O  O  O  O  O  O  O  B-PROD  O  O  O  O  O  O  O  O  O  O  O  O
5f8384ab-4a0c-4f12-a70d-27d5507a9377,train,"coogan  has  an  uncredited  cameo  in  hot  fuzz  ,  scripted  by  shaun  of  the  dead  writers  simon  pegg  and  edgar  wright  . ", O  O  O  O  O  O  B-CW  I-CW  O  O  O  B-CW  I-CW  I-CW  I-CW  O  B-PER  I-PER  O  B-PER  I-PER  O
6d2f64e1-f3f7-4518-ba19-150a2ccec08f,train,the  music  score  was  written  by  jerome  moross  . , O  O  O  O  O  O  B-PER  I-PER  O
25a80b0c-a0f7-4cb3-92de-342190b7bca2,train,"several  towns  have  also  become  hubs  for  road  cycling  holidays  and  cycle  touring  ,  such  as  keswick  and  ambleside  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-LOC  O  B-LOC  O
c0f1a319-44dd-4d26-bf7e-eafa2445646d,train,the  song  was  revived  for  the  1947  biopic  i  wonder  who's  kissing  her  now  . , O  O  O  O  O  O  O  O  B-CW  I-CW  I-CW  I-CW  I-CW  I-CW  O
d362aede-fe00-41bb-8bc3-b7c8cbacaf34,train,"on  race  day  ,  the  first  start  was  aborted  when  david  coulthard  stalled  his  mclaren  mp4/11  . ", O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  B-PROD  I-PROD  O
